Name,Location,Year,Kilometers_Driven,Fuel_Type,Transmission,Owner_Type,Mileage,Engine,Seats,Price,Age,Brand,Model
Volkswagen Vento Petrol Highline AT,Pune,2013,41000,2,1,0,22.464,1598.0,5.0,5.25,11,volkswagen,vento petrol highline at
Hyundai i20 1.2 Asta,Chennai,2011,47000,2,0,0,26.52,1197.0,5.0,4.5,13,hyundai,i20 1.2 asta
BMW X5 3.0d,Chennai,2009,110000,1,1,0,17.16,2993.0,5.0,18.0,15,bmw,x5 3.0d
Hyundai Xcent 1.2 Kappa S,Coimbatore,2015,45960,2,0,0,29.796000000000003,1197.0,5.0,5.56,9,hyundai,xcent 1.2 kappa s
Mercedes-Benz E-Class 2009-2013 E250 CDI Blue Efficiency,Bangalore,2013,48000,1,1,0,22.167600000000004,2143.0,5.0,22.0,11,mercedes-benz,e-class 2009-2013 e250 cdi blue efficiency
Land Rover Freelander 2 SE,Hyderabad,2011,68000,1,1,0,19.3284,2179.0,5.0,22.0,13,land,rover freelander 2 se
Hyundai i10 Magna,Mumbai,2011,41000,2,0,0,31.7616,1197.0,5.0,2.65,13,hyundai,i10 magna
Hyundai Verna 1.6 SX CRDi (O),Jaipur,2013,69573,1,0,1,34.8192,1582.0,5.0,5.85,11,hyundai,verna 1.6 sx crdi (o)
Volkswagen Jetta 2012-2014 2.0L TDI Highline,Chennai,2012,115000,1,0,0,30.1548,1968.0,5.0,6.95,12,volkswagen,jetta 2012-2014 2.0l tdi highline
Mahindra XUV500 W8 2WD,Kolkata,2012,47629,1,0,0,23.556,2179.0,7.0,6.5,12,mahindra,xuv500 w8 2wd
Maruti Omni 8 Seater BSII,Jaipur,2004,66624,2,0,2,30.732,796.0,8.0,0.85,20,maruti,omni 8 seater bsii
Skoda Superb Style 1.8 TSI AT,Delhi,2013,80000,2,1,1,22.8852,1798.0,5.0,7.25,11,skoda,superb style 1.8 tsi at
Maruti Swift VDI,Pune,2012,94868,1,0,0,35.724,1248.0,5.0,4.5,12,maruti,swift vdi
Mahindra Scorpio 2.6 LX,Mumbai,2010,76477,1,0,0,16.38,2179.0,8.0,4.25,14,mahindra,scorpio 2.6 lx
Mercedes-Benz GLA Class 200 Sport Edition,Chennai,2016,28000,2,1,0,21.372,1991.0,5.0,26.0,8,mercedes-benz,gla class 200 sport edition
Mahindra Thar CRDe,Coimbatore,2017,28599,1,0,0,25.818,2498.0,6.0,9.66,7,mahindra,thar crde
Renault Duster 110PS Diesel RxZ,Bangalore,2013,45348,1,0,1,29.655600000000003,1461.0,5.0,6.85,11,renault,duster 110ps diesel rxz
Audi Q5 2008-2012 2.0 TDI,Coimbatore,2013,80127,1,1,0,19.968000000000004,1968.0,5.0,23.68,11,audi,q5 2008-2012 2.0 tdi
Land Rover Freelander 2 SE,Delhi,2013,68000,1,1,1,19.3284,2179.0,5.0,15.75,11,land,rover freelander 2 se
Volkswagen Vento Diesel Comfortline,Pune,2012,75000,1,0,2,32.0424,1598.0,5.0,3.5,12,volkswagen,vento diesel comfortline
BMW 5 Series 2003-2012 540i Sedan,Delhi,2006,48000,2,1,1,18.1272,2979.0,5.0,6.99,18,bmw,5 series 2003-2012 540i sedan
Hyundai Elantra CRDi SX,Coimbatore,2019,41871,1,0,0,35.412,1582.0,5.0,15.57,5,hyundai,elantra crdi sx
Tata Sumo EX,Coimbatore,2015,84931,1,0,0,23.868,2956.0,7.0,5.29,9,tata,sumo ex
Datsun redi-GO T,Kolkata,2016,15000,2,0,0,35.412,799.0,5.0,2.25,8,datsun,redi-go t
BMW X5 xDrive 30d,Chennai,2009,110000,1,1,0,18.252,2993.0,5.0,20.0,15,bmw,x5 xdrive 30d
BMW 6 Series 630i Coupe,Mumbai,2011,5900,2,1,0,12.386400000000002,4395.0,4.0,47.5,13,bmw,6 series 630i coupe
Maruti Alto Vxi 1.1,Chennai,2002,103653,2,0,1,29.484,1061.0,5.0,1.22,22,maruti,alto vxi 1.1
Volkswagen Polo Petrol Comfortline 1.2L,Chennai,2012,64806,2,0,0,25.6932,1198.0,5.0,3.65,12,volkswagen,polo petrol comfortline 1.2l
Datsun GO Plus A,Pune,2016,35000,2,0,0,32.1672,1198.0,7.0,3.1,8,datsun,go plus a
Hyundai Creta 1.6 VTVT S,Bangalore,2016,40000,2,0,0,23.8524,1591.0,5.0,11.5,8,hyundai,creta 1.6 vtvt s
Maruti Alto K10 VXI,Kochi,2015,23876,2,0,0,37.5492,998.0,5.0,3.46,9,maruti,alto k10 vxi
Hyundai Santa Fe 4X4,Coimbatore,2013,67901,1,0,0,22.8696,2199.0,7.0,8.38,11,hyundai,santa fe 4x4
Volkswagen Polo GT TDI,Pune,2014,68865,1,0,0,23.5716,1598.0,5.0,4.8,10,volkswagen,polo gt tdi
Honda Amaze S i-Dtech,Pune,2014,71000,1,0,1,40.248000000000005,1498.0,5.0,4.5,10,honda,amaze s i-dtech
Maruti Esteem Vxi,Chennai,2004,95000,2,0,0,24.804,1298.0,5.0,0.8,20,maruti,esteem vxi
Maruti Swift VDI,Kolkata,2014,25000,1,0,0,35.724,1248.0,5.0,3.95,10,maruti,swift vdi
Skoda Rapid 1.6 TDI Ambition,Hyderabad,2012,180000,1,0,0,31.98,1598.0,5.0,3.65,12,skoda,rapid 1.6 tdi ambition
Mercedes-Benz E-Class 280 CDI,Mumbai,2005,131000,1,1,0,17.16,2987.0,5.0,10.0,19,mercedes-benz,e-class 280 cdi
Mahindra Scorpio SLE BSIV,Delhi,2011,65000,1,0,1,18.798,2179.0,8.0,4.0,13,mahindra,scorpio sle bsiv
Nissan Sunny 2011-2014 Diesel XL,Hyderabad,2012,117777,1,0,0,33.7584,1461.0,5.0,4.75,12,nissan,sunny 2011-2014 diesel xl
Maruti Swift Dzire VXi,Bangalore,2009,65000,2,0,1,27.3,1298.0,5.0,3.1,15,maruti,swift dzire vxi
Hyundai EON Sportz,Kochi,2017,46897,2,0,0,32.916000000000004,814.0,5.0,3.61,7,hyundai,eon sportz
Honda Brio S MT,Coimbatore,2015,36695,2,0,0,30.264,1198.0,5.0,4.29,9,honda,brio s mt
Nissan Micra XV Primo,Kolkata,2011,43000,2,0,0,28.1736,1198.0,5.0,2.13,13,nissan,micra xv primo
Maruti Alto LXi BSII,Mumbai,2008,54000,2,0,0,30.732,796.0,5.0,1.1,16,maruti,alto lxi bsii
BMW 3 Series 320d,Hyderabad,2011,89000,1,1,0,35.3964,1995.0,5.0,13.95,13,bmw,3 series 320d
Volkswagen Polo 1.2 MPI Highline,Mumbai,2014,7000,2,0,0,25.6932,1198.0,5.0,5.35,10,volkswagen,polo 1.2 mpi highline
Maruti Celerio LXI,Hyderabad,2014,58470,2,0,0,36.036,998.0,5.0,3.9,10,maruti,celerio lxi
Maruti Wagon R VXI 1.2,Kolkata,2014,37000,2,0,0,33.54,1197.0,5.0,2.8,10,maruti,wagon r vxi 1.2
Maruti Ciaz ZDi Plus,Mumbai,2016,29000,1,0,0,40.887600000000006,1248.0,5.0,8.75,8,maruti,ciaz zdi plus
Audi A4 2.0 TDI,Hyderabad,2013,52000,1,1,0,25.818,1968.0,5.0,19.5,11,audi,a4 2.0 tdi
Honda Brio S MT,Kolkata,2013,32807,2,0,0,30.264,1198.0,5.0,2.75,11,honda,brio s mt
Mahindra Scorpio VLX 2WD AT BSIV,Hyderabad,2013,86000,1,1,0,18.3924,2179.0,8.0,8.0,11,mahindra,scorpio vlx 2wd at bsiv
Honda City i DTEC V,Delhi,2014,66500,1,0,0,40.56,1498.0,5.0,5.7,10,honda,city i dtec v
BMW X1 sDrive20d,Ahmedabad,2012,94000,1,1,0,26.598000000000003,1995.0,5.0,12.5,12,bmw,x1 sdrive20d
Chevrolet Spark 1.0 LT,Chennai,2011,29000,2,0,1,28.08,995.0,5.0,1.75,13,chevrolet,spark 1.0 lt
Ford Figo Diesel EXI,Chennai,2010,107389,1,0,1,31.200000000000003,1399.0,5.0,1.9,14,ford,figo diesel exi
Maruti Swift VXI BSIV,Ahmedabad,2015,36100,2,0,0,31.824,1197.0,5.0,4.5,9,maruti,swift vxi bsiv
Mercedes-Benz New C-Class C 220 CDI Avantgarde,Mumbai,2015,16329,1,1,0,30.0612,2143.0,5.0,30.3,9,mercedes-benz,new c-class c 220 cdi avantgarde
Skoda Octavia Elegance 2.0 TDI AT,Hyderabad,2014,36000,1,1,0,30.108,1968.0,5.0,16.0,10,skoda,octavia elegance 2.0 tdi at
BMW X3 xDrive20d xLine,Kochi,2017,41816,1,1,0,28.9536,1995.0,5.0,32.78,7,bmw,x3 xdrive20d xline
Hyundai EON Era Plus,Jaipur,2015,54680,2,0,0,32.916000000000004,814.0,5.0,2.5,9,hyundai,eon era plus
Audi A4 35 TDI Technology,Hyderabad,2017,14000,1,1,0,28.47,1968.0,5.0,43.0,7,audi,a4 35 tdi technology
Ford Figo 2015-2019 1.2P Titanium MT,Kochi,2017,23977,2,0,0,28.329600000000003,1196.0,5.0,5.38,7,ford,figo 2015-2019 1.2p titanium mt
Maruti Alto K10 2010-2014 VXI,Hyderabad,2013,30131,2,0,0,32.635200000000005,998.0,5.0,2.65,11,maruti,alto k10 2010-2014 vxi
Maruti Alto 800 2016-2019 VXI,Hyderabad,2017,2530,2,0,0,38.532,796.0,5.0,3.3,7,maruti,alto 800 2016-2019 vxi
Mercedes-Benz New C-Class C 220 CDI Style,Hyderabad,2015,39000,1,1,0,30.0612,2143.0,5.0,34.0,9,mercedes-benz,new c-class c 220 cdi style
Hyundai Santro D Lite,Chennai,2001,140000,2,0,2,31.668000000000003,1086.0,5.0,0.7,23,hyundai,santro d lite
Hyundai Xcent 1.1 CRDi S,Kochi,2017,32257,1,0,0,38.064,1120.0,5.0,6.83,7,hyundai,xcent 1.1 crdi s
Honda Amaze S i-Dtech,Kochi,2016,46983,1,0,0,40.248000000000005,1498.0,5.0,5.77,8,honda,amaze s i-dtech
Maruti Swift Vdi BSIII,Chennai,2008,107000,1,0,1,27.768,1248.0,5.0,3.1,16,maruti,swift vdi bsiii
Volkswagen Polo 1.2 MPI Comfortline,Mumbai,2017,19000,2,0,0,25.272,1199.0,5.0,4.95,7,volkswagen,polo 1.2 mpi comfortline
Audi A4 2.0 TDI 177 Bhp Premium Plus,Bangalore,2013,88000,1,1,0,26.6916,1968.0,5.0,16.25,11,audi,a4 2.0 tdi 177 bhp premium plus
Land Rover Range Rover 3.6 TDV8 Vogue SE,Coimbatore,2012,84384,1,1,0,15.912,4367.0,7.0,52.54,12,land,rover range rover 3.6 tdv8 vogue se
Mahindra XUV500 W8 2WD,Chennai,2011,128000,1,0,2,24.96,2179.0,7.0,6.4,13,mahindra,xuv500 w8 2wd
Ford Endeavour 2.5L 4X2,Bangalore,2011,71000,1,0,2,20.436,2499.0,7.0,6.95,13,ford,endeavour 2.5l 4x2
Tata Indica V2 DLX,Kolkata,2008,50000,1,0,0,26.832,1396.0,5.0,0.85,16,tata,indica v2 dlx
Maruti Baleno Alpha,Chennai,2016,16000,2,0,0,33.384,1197.0,5.0,6.95,8,maruti,baleno alpha
Hyundai Xcent 1.1 CRDi Base,Kolkata,2017,82000,1,0,0,38.064,1120.0,5.0,3.45,7,hyundai,xcent 1.1 crdi base
Honda Civic 2006-2010 1.8 S MT,Delhi,2008,80000,2,0,0,21.06,1799.0,5.0,2.75,16,honda,civic 2006-2010 1.8 s mt
Hyundai i20 Sportz Option 1.2,Delhi,2015,36000,2,0,1,29.016,1197.0,5.0,4.95,9,hyundai,i20 sportz option 1.2
Tata Nexon 1.2 Revotron XZ Plus,Coimbatore,2018,17477,2,0,0,26.52,1198.0,5.0,9.62,6,tata,nexon 1.2 revotron xz plus
Hyundai i20 Sportz 1.2,Coimbatore,2016,16725,2,0,0,29.016,1197.0,5.0,6.79,8,hyundai,i20 sportz 1.2
Maruti Swift Dzire ZXI,Mumbai,2014,48241,2,0,0,29.796000000000003,1197.0,5.0,4.5,10,maruti,swift dzire zxi
Maruti Wagon R LXI,Kochi,2014,52431,2,0,0,35.1,998.0,5.0,3.01,10,maruti,wagon r lxi
Hyundai i20 Sportz 1.4 CRDi,Bangalore,2012,68000,1,0,0,34.164,1396.0,5.0,4.4,12,hyundai,i20 sportz 1.4 crdi
Toyota Fortuner 4x2 AT,Hyderabad,2012,158000,1,1,0,19.578000000000003,2982.0,7.0,17.49,12,toyota,fortuner 4x2 at
Hyundai i10 Sportz,Coimbatore,2014,31446,2,0,0,31.7616,1197.0,5.0,4.66,10,hyundai,i10 sportz
Hyundai Grand i10 Asta,Chennai,2015,25000,2,0,0,29.484,1197.0,5.0,5.5,9,hyundai,grand i10 asta
Hyundai i20 Asta 1.2,Ahmedabad,2016,57000,2,0,0,29.016,1197.0,5.0,6.0,8,hyundai,i20 asta 1.2
Hyundai Santro Xing XL AT eRLX Euro II,Hyderabad,2007,76000,2,1,0,26.52,1086.0,5.0,2.4,17,hyundai,santro xing xl at erlx euro ii
Maruti Vitara Brezza ZDi Plus,Kochi,2018,57078,1,0,0,37.908,1248.0,5.0,10.19,6,maruti,vitara brezza zdi plus
Honda Amaze S i-Dtech,Kochi,2016,47471,1,0,0,40.248000000000005,1498.0,5.0,5.25,8,honda,amaze s i-dtech
Mercedes-Benz M-Class ML 250 CDI,Hyderabad,2014,50000,1,1,0,23.8056,2143.0,5.0,45.0,10,mercedes-benz,m-class ml 250 cdi
Hyundai i20 Sportz Diesel,Ahmedabad,2010,62000,1,0,0,35.88,1396.0,5.0,2.7,14,hyundai,i20 sportz diesel
Hyundai i10 Era,Coimbatore,2013,65807,2,0,0,30.9036,1086.0,5.0,3.39,11,hyundai,i10 era
Maruti Swift Dzire VDI,Hyderabad,2014,81768,1,0,0,41.4804,1248.0,5.0,5.69,10,maruti,swift dzire vdi
BMW Z4 2009-2013 Roadster 2.5i,Kochi,2018,9952,2,1,0,16.1772,2979.0,2.0,58.54,6,bmw,z4 2009-2013 roadster 2.5i
Maruti Baleno Alpha Diesel,Hyderabad,2017,24000,1,0,0,42.7284,1248.0,5.0,8.4,7,maruti,baleno alpha diesel
Chevrolet Beat Diesel,Hyderabad,2012,72921,1,0,0,39.686400000000006,936.0,5.0,2.5,12,chevrolet,beat diesel
Honda Brio V MT,Pune,2012,59000,2,0,0,30.264,1198.0,5.0,3.25,12,honda,brio v mt
Ford Figo Diesel Titanium,Mumbai,2014,33000,1,0,1,31.200000000000003,1399.0,5.0,3.25,10,ford,figo diesel titanium
Maruti Celerio VXI AT,Pune,2016,36789,2,1,0,36.036,998.0,5.0,4.25,8,maruti,celerio vxi at
Mercedes-Benz New C-Class C 220 CDI Elegance AT,Jaipur,2014,41000,1,1,0,23.1504,2143.0,5.0,18.5,10,mercedes-benz,new c-class c 220 cdi elegance at
Hyundai Santro Xing XL AT eRLX Euro III,Hyderabad,2007,71000,2,1,0,26.52,1086.0,5.0,2.4,17,hyundai,santro xing xl at erlx euro iii
Honda Brio S MT,Jaipur,2015,46650,2,0,0,30.264,1198.0,5.0,4.25,9,honda,brio s mt
Maruti Baleno Alpha CVT,Mumbai,2018,3000,2,1,0,33.384,1197.0,5.0,8.85,6,maruti,baleno alpha cvt
Hyundai EON Sportz,Coimbatore,2014,14799,2,0,0,32.916000000000004,814.0,5.0,4.14,10,hyundai,eon sportz
Toyota Prius 2009-2016 Z4,Mumbai,2011,44000,4,1,0,37.2996,1798.0,5.0,12.75,13,toyota,prius 2009-2016 z4
Hyundai i20 1.4 CRDi Sportz,Hyderabad,2015,68525,1,0,0,35.88,1396.0,5.0,7.0,9,hyundai,i20 1.4 crdi sportz
Ford Endeavour 3.2 Titanium AT 4X4,Hyderabad,2018,15000,1,1,0,17.0196,3198.0,7.0,33.0,6,ford,endeavour 3.2 titanium at 4x4
Honda City i-VTEC VX,Ahmedabad,2017,29000,2,0,0,27.144,1497.0,5.0,10.0,7,honda,city i-vtec vx
Maruti SX4 ZDI,Kochi,2012,77407,1,0,1,33.54,1248.0,5.0,3.53,12,maruti,sx4 zdi
Chevrolet Optra Magnum 1.6 LS Petrol,Jaipur,2007,118000,2,0,0,20.124,1598.0,5.0,1.35,17,chevrolet,optra magnum 1.6 ls petrol
Volkswagen Vento Diesel Highline,Delhi,2013,75000,1,0,0,32.0424,1598.0,5.0,4.5,11,volkswagen,vento diesel highline
Honda City V MT,Pune,2012,69000,2,0,0,26.208,1497.0,5.0,4.9,12,honda,city v mt
Hyundai Creta 1.6 CRDi SX Option,Kochi,2016,52553,1,0,0,30.685200000000005,1582.0,5.0,12.26,8,hyundai,creta 1.6 crdi sx option
Hyundai Xcent 1.1 CRDi SX,Mumbai,2014,58000,1,0,1,38.064,1120.0,5.0,3.99,10,hyundai,xcent 1.1 crdi sx
Mercedes-Benz GLC 220d 4MATIC Style,Mumbai,2017,24000,1,1,0,27.924,2143.0,5.0,46.95,7,mercedes-benz,glc 220d 4matic style
Ford Figo Diesel EXI,Hyderabad,2015,65542,1,0,0,31.200000000000003,1399.0,5.0,3.8,9,ford,figo diesel exi
Volkswagen Jetta 2007-2011 2.0 TDI Trendline,Ahmedabad,2013,68008,1,0,1,23.4,1896.0,5.0,6.75,11,volkswagen,jetta 2007-2011 2.0 tdi trendline
Mahindra TUV 300 2015-2019 T8,Coimbatore,2017,22251,1,0,0,28.8444,1493.0,7.0,8.75,7,mahindra,tuv 300 2015-2019 t8
Ford Ecosport 1.5 Ti VCT MT Titanium,Chennai,2013,55000,2,0,1,24.648000000000003,1499.0,5.0,5.2,11,ford,ecosport 1.5 ti vct mt titanium
Hyundai Verna 1.6 SX VTVT (O),Kochi,2017,19387,2,0,0,26.676,1591.0,5.0,8.42,7,hyundai,verna 1.6 sx vtvt (o)
Maruti Wagon R LXI CNG,Pune,2014,58000,0,0,0,26.6,998.0,5.0,3.0,10,maruti,wagon r lxi cng
Hyundai i20 Sportz 1.2,Mumbai,2016,24001,2,0,0,29.016,1197.0,5.0,5.75,8,hyundai,i20 sportz 1.2
Audi A4 New 2.0 TDI Multitronic,Kolkata,2008,17000,1,1,0,23.712,1968.0,5.0,9.75,16,audi,a4 new 2.0 tdi multitronic
Nissan Micra Active XV S,Delhi,2015,28500,2,0,0,30.4044,1198.0,5.0,3.5,9,nissan,micra active xv s
Mercedes-Benz M-Class ML 250 CDI,Jaipur,2014,66000,1,1,0,23.8056,2143.0,5.0,30.0,10,mercedes-benz,m-class ml 250 cdi
Land Rover Discovery Sport TD4 S,Delhi,2017,22000,1,1,0,20.0148,2179.0,5.0,35.0,7,land,rover discovery sport td4 s
Hyundai Creta 1.6 SX Option Executive,Coimbatore,2018,44383,2,0,0,24.648000000000003,1591.0,5.0,13.25,6,hyundai,creta 1.6 sx option executive
Skoda Rapid 1.6 TDI Active,Mumbai,2013,45000,1,0,0,31.98,1598.0,5.0,3.65,11,skoda,rapid 1.6 tdi active
Maruti Swift Dzire VDI,Jaipur,2015,58000,1,0,0,36.504,1248.0,5.0,5.25,9,maruti,swift dzire vdi
Hyundai Creta 1.6 SX,Delhi,2016,69000,2,0,0,24.648000000000003,1591.0,5.0,9.7,8,hyundai,creta 1.6 sx
Hyundai Grand i10 CRDi Sportz,Coimbatore,2017,60993,1,0,0,37.44,1120.0,5.0,5.21,7,hyundai,grand i10 crdi sportz
Mahindra TUV 300 T8,Pune,2016,67000,1,0,0,28.8444,1493.0,7.0,6.3,8,mahindra,tuv 300 t8
Hyundai Grand i10 CRDi Sportz,Kochi,2014,51134,1,0,0,37.44,1120.0,5.0,4.72,10,hyundai,grand i10 crdi sportz
BMW X5 xDrive 30d,Chennai,2011,55000,1,1,1,18.252,2993.0,5.0,28.0,13,bmw,x5 xdrive 30d
Maruti Dzire AMT VDI,Coimbatore,2018,25082,1,1,0,44.304,1248.0,5.0,8.37,6,maruti,dzire amt vdi
Toyota Fortuner 4x4 MT,Delhi,2012,68350,1,0,0,19.578000000000003,2982.0,7.0,14.0,12,toyota,fortuner 4x4 mt
Audi A6 2011-2015 35 TDI Technology,Hyderabad,2015,50000,1,1,0,27.5808,1968.0,5.0,36.0,9,audi,a6 2011-2015 35 tdi technology
Honda Jazz 1.5 V i DTEC,Pune,2015,97000,1,0,0,42.588,1498.0,5.0,6.4,9,honda,jazz 1.5 v i dtec
Audi Q7 4.2 TDI Quattro Technology,Coimbatore,2015,56238,1,1,0,17.6748,4134.0,7.0,51.69,9,audi,q7 4.2 tdi quattro technology
Mahindra Scorpio 2009-2014 VLX 2WD 7S BSIV,Jaipur,2014,72618,1,0,0,18.798,2179.0,7.0,8.0,10,mahindra,scorpio 2009-2014 vlx 2wd 7s bsiv
Chevrolet Cruze LTZ,Hyderabad,2012,62005,1,0,0,28.548,1991.0,5.0,9.8,12,chevrolet,cruze ltz
Chevrolet Beat Diesel LT,Hyderabad,2012,61250,1,0,0,39.686400000000006,936.0,5.0,2.7,12,chevrolet,beat diesel lt
Audi A4 35 TDI Premium Plus,Coimbatore,2014,28469,1,1,0,28.47,1968.0,5.0,24.37,10,audi,a4 35 tdi premium plus
Skoda Rapid 1.6 MPI AT Style,Kochi,2018,21488,2,1,0,22.308000000000003,1598.0,5.0,9.72,6,skoda,rapid 1.6 mpi at style
Maruti Swift Dzire VDI,Pune,2014,197000,1,0,0,36.504,1248.0,5.0,5.0,10,maruti,swift dzire vdi
Toyota Fortuner 3.0 Diesel,Pune,2009,138205,1,0,1,17.94,2982.0,7.0,10.5,15,toyota,fortuner 3.0 diesel
Maruti Swift VDI,Jaipur,2012,160000,1,0,1,35.724,1248.0,5.0,3.9,12,maruti,swift vdi
Honda City 1.5 V MT Exclusive,Coimbatore,2012,67590,2,0,0,26.52,1497.0,5.0,5.65,12,honda,city 1.5 v mt exclusive
Mercedes-Benz M-Class ML 250 CDI,Mumbai,2012,52000,1,1,0,23.8056,2143.0,5.0,29.95,12,mercedes-benz,m-class ml 250 cdi
Maruti Swift Ldi BSIII,Bangalore,2008,100000,1,0,1,27.768,1248.0,5.0,3.0,16,maruti,swift ldi bsiii
Ford Aspire Titanium Diesel,Kolkata,2017,60048,1,0,0,40.716,1498.0,5.0,6.0,7,ford,aspire titanium diesel
Hyundai i10 Sportz,Mumbai,2009,48000,2,0,0,31.7616,1197.0,5.0,2.11,15,hyundai,i10 sportz
Fiat Punto 1.4 Emotion,Kolkata,2010,47000,2,0,0,22.776,1172.0,5.0,1.49,14,fiat,punto 1.4 emotion
Maruti Alto LXi,Jaipur,2011,100000,2,0,0,30.732,796.0,5.0,1.5,13,maruti,alto lxi
Toyota Etios Liva GD,Coimbatore,2013,62601,1,0,0,36.8004,1364.0,5.0,4.67,11,toyota,etios liva gd
Maruti Swift VXI BSIV,Bangalore,2006,80010,2,0,1,31.824,1197.0,5.0,2.85,18,maruti,swift vxi bsiv
Mercedes-Benz New C-Class C 220 CDI Avantgarde,Coimbatore,2017,26493,1,1,0,30.0612,2143.0,5.0,33.64,7,mercedes-benz,new c-class c 220 cdi avantgarde
Tata Indica V2 DLE BSIII,Hyderabad,2011,96000,1,0,1,27.8928,1396.0,5.0,0.91,13,tata,indica v2 dle bsiii
Maruti Alto 800 VXI,Jaipur,2014,45700,2,0,1,35.4744,796.0,5.0,2.42,10,maruti,alto 800 vxi
Skoda Superb 2.8 V6 AT,Kolkata,2005,13000,2,1,0,14.508,2771.0,5.0,3.25,19,skoda,superb 2.8 v6 at
Volkswagen Polo Petrol Comfortline 1.2L,Kolkata,2013,38000,2,0,0,25.6932,1198.0,5.0,2.8,11,volkswagen,polo petrol comfortline 1.2l
Maruti Dzire AMT ZXI Plus,Coimbatore,2019,8018,2,1,0,34.32,1197.0,5.0,8.3,5,maruti,dzire amt zxi plus
Mahindra Scorpio VLX,Bangalore,2010,144400,1,0,2,18.798,2179.0,8.0,5.25,14,mahindra,scorpio vlx
Maruti Swift Vdi BSIII,Jaipur,2010,152000,1,0,0,27.768,1248.0,5.0,2.9,14,maruti,swift vdi bsiii
BMW 3 Series 320d Prestige,Pune,2013,71000,1,1,0,29.4528,1995.0,5.0,15.0,11,bmw,3 series 320d prestige
Tata Nano STD SE,Jaipur,2012,80000,2,0,1,39.624,624.0,4.0,0.53,12,tata,nano std se
Toyota Innova 2.5 VX (Diesel) 8 Seater,Mumbai,2014,87143,1,0,0,20.2644,2494.0,8.0,12.5,10,toyota,innova 2.5 vx (diesel) 8 seater
Honda Brio S Option MT,Mumbai,2012,25000,2,0,0,28.704,1198.0,5.0,2.75,12,honda,brio s option mt
Tata Tiago AMT 1.2 Revotron XZA,Pune,2018,2000,2,1,0,37.1904,1199.0,5.0,5.0,6,tata,tiago amt 1.2 revotron xza
Mahindra Scorpio SLE BSIV,Kochi,2014,45239,1,0,0,18.798,2179.0,8.0,7.09,10,mahindra,scorpio sle bsiv
BMW 5 Series 2003-2012 525d,Hyderabad,2011,101999,1,1,0,26.0988,1995.0,5.0,19.99,13,bmw,5 series 2003-2012 525d
Toyota Corolla Altis D-4D GL,Mumbai,2014,74219,1,0,0,33.4308,1364.0,5.0,10.75,10,toyota,corolla altis d-4d gl
Honda City i VTEC CVT VX,Mumbai,2016,25000,2,1,0,28.08,1497.0,5.0,9.45,8,honda,city i vtec cvt vx
Hyundai Verna CRDi 1.6 SX Option,Hyderabad,2008,109606,1,0,0,34.32,1582.0,5.0,2.9,16,hyundai,verna crdi 1.6 sx option
Maruti Swift Dzire VDI Optional,Kolkata,2015,36000,1,0,0,41.4804,1248.0,5.0,4.7,9,maruti,swift dzire vdi optional
Maruti Ciaz ZXi,Coimbatore,2016,41810,2,0,0,32.3388,1373.0,5.0,7.11,8,maruti,ciaz zxi
Ford Ecosport 1.5 DV5 MT Titanium,Jaipur,2014,93321,1,0,0,35.412,1498.0,5.0,6.25,10,ford,ecosport 1.5 dv5 mt titanium
Maruti Alto K10 2010-2014 VXI,Hyderabad,2011,81000,2,0,0,32.635200000000005,998.0,5.0,2.2,13,maruti,alto k10 2010-2014 vxi
Honda Amaze V CVT Petrol,Kochi,2019,25717,2,1,0,29.64,1199.0,5.0,8.86,5,honda,amaze v cvt petrol
Mahindra XUV500 W6 2WD,Delhi,2015,37000,1,0,0,23.556,2179.0,7.0,9.3,9,mahindra,xuv500 w6 2wd
Mahindra TUV 300 2015-2019 T8,Coimbatore,2017,56380,1,0,0,28.8444,1493.0,7.0,7.57,7,mahindra,tuv 300 2015-2019 t8
Honda Jazz VX,Chennai,2017,8000,2,0,0,28.392,1199.0,5.0,7.9,7,honda,jazz vx
Maruti Swift VXI BSIII W/ ABS,Kochi,2018,14589,2,0,0,25.116000000000003,1298.0,5.0,5.65,6,maruti,swift vxi bsiii w/ abs
Volkswagen Polo Petrol Highline 1.2L,Delhi,2013,65088,2,0,0,25.6932,1198.0,5.0,3.25,11,volkswagen,polo petrol highline 1.2l
Hyundai Creta 1.6 SX Option Diesel,Coimbatore,2019,24864,1,0,0,31.98,1582.0,5.0,16.27,5,hyundai,creta 1.6 sx option diesel
Chevrolet Beat LS,Coimbatore,2011,64831,2,0,0,29.016,1199.0,5.0,3.21,13,chevrolet,beat ls
Honda Amaze VX i-DTEC,Kolkata,2013,38001,1,0,0,40.248000000000005,1498.0,5.0,3.9,11,honda,amaze vx i-dtec
Mercedes-Benz E-Class 230 E AT,Mumbai,2008,77000,2,1,1,15.6,2496.0,5.0,6.5,16,mercedes-benz,e-class 230 e at
BMW 5 Series 530d M Sport,Hyderabad,2016,27000,1,1,0,29.0004,2993.0,5.0,48.0,8,bmw,5 series 530d m sport
Audi A3 35 TDI Premium Plus,Mumbai,2016,39000,1,1,0,31.7928,1968.0,5.0,18.9,8,audi,a3 35 tdi premium plus
Maruti Swift Dzire VDI,Pune,2015,131000,1,0,0,41.4804,1248.0,5.0,3.6,9,maruti,swift dzire vdi
